"code_bss_old","code_bss_new","point_name","code_insee","lon","lat","altitude","year_min","year_max","nb_gwlevel_obs","info_up_date"
"10388X0017/STALIN","BSS002KLJF","ROUBIA","11324",2.81283179930709,43.2439690127731,26.00,1974,2024,7283,"2024-12-04"
"10364X0001/S","BSS002KJSU","SAINT-MARTIN-LE-VIEIL","11357",2.14161388551428,43.2978204485928,145.00,2005,2024,6797,"2024-12-04"
"10388X0037/PZ3","BSS002KLKB","Piézomètre PZ3 (Sainte Valière)","11366",2.83415021128855,43.2728882276698,75.24,1999,2024,8863,"2024-12-04"
"10616X0029/PRADE","BSS002LRHD","SIGEAN","11379",2.99399332565075,43.033057043251,2.42,2003,2024,6667,"2024-12-04"
"10116X0237/TREVIL","BSS002HYAG","TREVILLE","11399",1.96114205626948,43.3849454539433,255.00,1997,2024,9883,"2024-12-04"
"10782X0008/COUMBO","BSS002MGVU","FORAGE COMMUNAL DE VILLEROUGE","11435",2.62603440587481,43.0104845393433,329.55,2004,2024,6998,"2024-12-04"
"08363X0018/F","BSS001ZTFL","PAULHAC","12250",2.73221,44.7447,843.00,2014,2024,2739,"2024-12-04"
"10192X0095/P21B","BSS002JFDJ","Arles - Négreiron","13004",4.81139729754084,43.5399048873659,4.00,2002,2024,7307,"2024-12-04"
"10192X0094/F","BSS002JFDH","Arles - Marais du Coucou","13004",4.85506599764468,43.4759032744855,3.00,1999,2024,7440,"2024-12-04"
"09924X0114/PZ","BSS002GVRA","Arles - la Citerne","13004",4.62764163338841,43.7094493961721,4.00,2008,2022,5039,"2024-12-04"
"10446X0267/PIEZ","BSS002KZMC","Aubagne - l'Aumône","13005",5.52877422966981,43.2877578634157,83.00,2001,2024,7811,"2024-12-04"
"10443X0301/PIEZ","BSS002KXUL","Aubagne - Beaudinard","13005",5.59226925519946,43.3053356653623,114.36,2001,2024,8093,"2024-12-04"
"09933X0088/F","BSS002GWVF","Aureille -La Romanière","13006",4.93479257530779,43.6799608449067,65.00,2005,2024,6212,"2024-12-04"
"10202X0117/PN2","BSS002JJXC","Berre l'Etang - Roche","13014",5.14806578721125,43.5195489377978,13.00,2003,2024,7330,"2024-12-04"
"09662X0038/F41","BSS002EXHX","CHÂTEAURENARD - LES BOUSSONNADES","13027",4.82448439294381,43.8703297679012,22.58,2003,2024,7577,"2024-12-04"
"10212X0029/P1","BSS002JNGC","Fuveau - la Grande Bastide","13040",5.55093940378963,43.4712529303627,215.00,1998,2024,7163,"2024-12-04"
"10447X0195/P3","BSS002KZYQ","Gémenos - Carosserie Lambert","13042",5.62023904890728,43.2803908319689,107.76,1984,2024,7967,"2024-12-04"
"09662X0246/F","BSS002EXKV","GRAVESON - LE PETIT BAGNOLET","13045",4.77121387890853,43.846833981751,12.50,2005,2024,6419,"2024-12-04"
"10193X0151/P29B","BSS002JFLA","Istres -Peyre Estève","13047",4.89766237431762,43.5507644804038,24.00,2002,2024,7369,"2024-12-04"
"09937X0134/P19T","BSS002GXSM","Istres - Mas du Vallon","13047",4.92393799081625,43.6092532400802,47.00,2003,2024,6963,"2024-12-04"
"09942X0048/S","BSS002GYQA","Mallemort - Coopérative viticole","13053",5.18288775736224,43.7207775023936,120.64,2003,2023,7085,"2024-12-04"
"10446X0239/F","BSS002KZKY","Marseille - en Vau","13055",5.49651705329442,43.2178389244797,164.00,1997,2024,6369,"2024-12-04"
"09952X0082/F9B","BSS002HAPP","Meyrargues - Le Pont de Pertuis","13059",5.50351757541665,43.6597039826105,192.74,1986,2024,8195,"2024-12-04"
"09938X0164/P12B","BSS002GXZZ","Miramas - les Cabasses","13063",5.02513283147043,43.5904159617927,60.00,2003,2024,7593,"2024-12-04"
"09668X0106/16","BSS002EZKG","Plan d'Orgon - le Grand Mas","13076",5.00655227324198,43.8160038411758,69.94,1986,2024,8392,"2024-12-04"
"10195X0041/PZ","BSS002JGAA","Port-Saint-Louis-du-Rhône - Mas de Campane","13078",4.75683468500583,43.4406501108659,1.00,2008,2024,5785,"2024-12-04"
"09951X0068/F3","BSS002HAJJ","le-Puy-Saint-Réparade - Les Iscles","13080",5.46313105390887,43.6705983129485,181.76,1986,2024,8169,"2024-12-04"
"09937X0133/P42B","BSS002GXSL","Saint-Martin-de-Crau - les Poulagères","13097",4.86234592677623,43.6082025325112,31.00,2002,2024,6875,"2024-12-04"
"09934X0087/P18B","BSS002GWYV","Saint-Martin-de-Crau - Mas Archimbaud","13097",4.9611611225432,43.6488871847263,59.00,2003,2024,7657,"2024-12-04"
"09937X0135/P23B","BSS002GXSN","Saint-Martin-de-Crau - le Petit Carton","13097",4.87187498857497,43.5780463737853,24.00,2003,2024,7523,"2024-12-04"
"09675X0123/P2","BSS002FAXH","SÉNAS - L'ESCOMBE","13105",5.08557672895241,43.7516827579768,94.00,2006,2024,6329,"2024-12-04"
"09665X0073/203","BSS002EYQU","TARASCON - LE MAS DU MOURET","13108",4.70030979962466,43.8121659235835,8.00,1978,2024,8009,"2024-12-04"
"10217X0223/P1","BSS002JQMN","TRETS - KIRBON","13110",5.66276584092096,43.4144664352674,410.00,2014,2024,3547,"2024-12-04"
"10218X0195/F","BSS002JQXW","Trets - Les Vauds","13110",5.66768263997226,43.4428280336204,278.00,2005,2024,6534,"2024-12-04"
"00956X0055/S1","BSS000GDMV","PUITS DE MONTIGNY (ASNIÈRES EN BESSIN) - 14","14023",-0.928068991971081,49.3488105732674,25.00,1976,2024,9495,"2024-12-04"
"01473X0087/S1","BSS000LAEA","Forage d'Auquainville (Auquainville) - 14","14028",0.23922265785951,49.057653642423,158.00,1974,2024,10866,"2024-12-04"
"01216X0086/S1","BSS000JETV","Puits Gonfray (Auvillars) - 14","14033",0.113486217768598,49.1889665427078,147.27,1974,2022,9766,"2024-12-04"
"01194X0069/S1","BSS000HYBE","Forage de Bény sur Mer (Bény-sur-Mer) - 14","14062",-0.43352781285625,49.2933883670234,55.48,1968,2024,18876,"2024-12-04"
"01194X0149/FEA7","BSS000HYEN","Forage Le Vieux Cairon (Cairon) - 14","14123",-0.442187443488678,49.2374962994089,34.40,1971,2024,11976,"2024-12-04"
"01461X0012/S1","BSS000KYDU","Puits de la Ferme de l'Hôtellerie (Cintheaux) - 14","14160",-0.290833739773241,49.0551691390946,117.14,1970,2024,12024,"2024-12-04"
"01211X0037/S1","BSS000JDBP","PUITS DU CALVAIRE (DANESTAL) - 14","14218",0.0161745835196574,49.2561985147013,118.07,1974,2024,5354,"2024-12-04"
"01446X0005/S3-91","BSS000KWZD","Forage du Réservoir (la Ferrière-Harang) - 14","14264",-0.90775844427113,48.9776919812492,217.00,2002,2024,8039,"2024-12-04"
"01193X0044/S1","BSS000HXQM","Puits Camilly (Le Fresne-Camilly) - 14","14288",-0.483802040318092,49.2515206802642,47.93,1974,2024,4895,"2024-12-04"
"01462X0072/S1","BSS000KYMM","PUITS DE SECQUEVILLE (GARCELLES-SECQUEVILLE) - 14","14294",-0.270420678922639,49.1011719798879,66.55,1974,2024,10040,"2024-12-04"
"01474X0074/F","BSS000LAJN","FORAGE DU CHEMIN (GLOS) - 14","14303",0.277470853511654,49.1202870421147,55.00,2011,2024,4702,"2024-12-04"
"01206X0013/P","BSS000JCFJ","PUITS AVENUE DES ECOLES","14328",-0.272859383746596,49.209981075432,39.00,2018,2024,2342,"2024-12-04"
"01205X0541/P7","BSS000JBYK","PIÉZOMÈTRE D'IFS (REMPLACE LE 01205X0229/S1)","14341",-0.347883182297315,49.1465930732932,22.88,2016,2024,3208,"2024-12-04"
"01205X0229/S1","BSS000JBLZ","Puits la Maroisière (Ifs) - 14","14341",-0.347977984866945,49.1606914176429,32.06,1967,2016,8530,"2024-12-04"
"01195X0200/F2","BSS000HYRU","Forage les Beyrolles (Longraye) - 14","14376",-0.713922473515182,49.1603722153761,85.00,2006,2024,6376,"2024-12-04"
"01198X0029/S8","BSS000HZRU","FORAGE DU CHÂTEAU DE LOUVIGNY (LOUVIGNY) - 14","14383",-0.386145802740029,49.161789743038,5.69,1973,2024,10285,"2024-12-04"
"01184X0021/S1","BSS000HWCC","Puits de Maisons (Maisons) - 14","14391",-0.766138691843459,49.3115890074088,31.00,1974,2024,10577,"2024-12-04"
"01192X0043/S1","BSS000HXEC","Puits Ferme Lebas de Martragny (Martragny) - 14","14406",-0.602389646069723,49.2519290932278,50.66,1974,2024,6486,"2024-12-04"
"01201X0108/S1","BSS000JAHW","Puits de Mathieu (Mathieu) - 14","14407",-0.347446524144369,49.2586215453566,37.47,1974,2024,6521,"2024-12-04"
"01764X0012/F3","BSS000MQHM","Forage du Château de Blocqueville (Morteaux-Couliboeuf) - 14","14452",-0.087721364293933,48.9194401317808,55.00,2007,2024,6001,"2024-12-04"
"00955X0023/S1","BSS000GDGR","HABITATION BACHELET ROUTE D ISIGNY RN13","14480",-1.08137088145858,49.3284823321444,15.00,1974,2011,6226,"2024-12-04"
"00955X0066/PZ","BSS000GDJL","FORAGE DU CHÂTEAU D'EAU (OSMANVILLE) - 14","14480",-1.07671072884573,49.3339271990499,28.00,2009,2024,5327,"2024-12-04"
"01462X0079/S1","BSS000KYMU","PUITS DE POUSSY LA CAMPAGNE (POUSSY-LA-CAMPAGNE) - 14","14517",-0.227855245347625,49.0786539486732,54.35,1974,2024,4967,"2024-12-04"
"01198X0002/S1","BSS000HZRN","Puits Le Bec Hellouin (Saint-Contest) - 14","14566",-0.37974600807799,49.2138266561553,59.51,1966,2024,11823,"2024-12-04"
"01474X0048/P1","BSS000LAHL","Puits de Saint Cyr du Ronceray (Saint-Cyr-du-Ronceray) - 14","14570",0.297770996246821,49.0501990258888,163.00,2005,2024,6693,"2024-12-04"
"01455X0025/F2","BSS000KXXV","Forage de l'Oisonnière (Saint-Georges-d'Aunay - 14)","14579",-0.706935664932494,49.0035538586231,250.00,2014,2024,3640,"2024-12-04"
"01191X0004/S1","BSS000HWMA","PUITS DE SAINT GERMAIN (SAINT-MARTIN-DES-ENTRÉES) - 14","14630",-0.659119861226043,49.2631222139041,65.80,1974,2024,5390,"2024-12-04"
"01216X0135/P","BSS000JEVV","Puits de la fontaine marguerite (Saint-ouen-le-pin - 14)","14639",0.107451168578631,49.1480821494394,159.00,2014,2022,2700,"2024-12-04"
"01206X0009/S1","BSS000JCFE","Puits Le Grand Pendant (Sannerville) - 14","14666",-0.244327776561074,49.1745846464896,21.55,1974,2020,4002,"2024-12-04"
"01213X0166/S1","BSS000JDYJ","Puits La Lézardière (Surville) - 14","14682",0.227407356898142,49.3026335931208,55.00,1974,2021,4376,"2024-12-04"
"01465X0067/P","BSS000KZDN","PUITS DE LA MAIRIE (TOURNEBU) - 14","14703",-0.339971470362329,48.9701703227684,161.00,2008,2024,5855,"2024-12-04"
"00957X0005/S1","BSS000GDPG","Puits Hamel au Prêtre (Vierville-sur-Mer) - 14","14745",-0.899411121948542,49.3731778234298,45.00,1974,2024,9665,"2024-12-04"
"01463X0103/S1","BSS000KYVW","Puits Le Mesnil (Vieux-Fumé) - 14","14749",-0.134353452571636,49.0546227583961,54.24,1974,2024,11802,"2024-12-04"
"07635X0035/F","BSS001WGLG","Puits du Bourg (Chalvignac - 15)","15036",2.24627427159469,45.2413760561806,512.00,2006,2024,6273,"2024-12-04"
"07657X0018/P1","BSS001WHRD","Puits de Font Sainte (Molompize - 15)","15127",3.09888767502096,45.2420983914118,951.00,2009,2024,5479,"2024-12-04"
"07638X0017/MAIRIE","BSS001WGNP","Puits de la Mairie (Moussages - 15)","15137",2.46741809934265,45.2384044273525,853.98,2007,2024,5943,"2024-12-04"
"08353X0052/F","BSS001ZSRA","PUITS DE CAPELOTTE SAINT MARY (ROANNES SAINT MARY - 15)","15163",2.400826,44.811215,780.50,2006,2024,6136,"2024-12-04"
"08125X0044/F1","BSS001YVKQ","Puits F1 (Teissières-les-Boulies - 15)","15234",2.541051,44.820895,725.00,2007,2024,5856,"2024-12-04"
"06858X0036/F","BSS001SMYR","AGRIS","16003",0.326954743891634,45.7816919155334,75.80,1992,2024,11481,"2024-12-04"
"06851X0071/S","BSS001SMDG","AIGRE","16005",0.00519321392294009,45.8981512642815,68.84,1992,2024,11651,"2024-12-04"
"06622X0068/S","BSS001RSHT","ALLOUE","16007",0.495557364411129,46.0184750844291,188.94,1995,2024,10654,"2024-12-04"
"07326X0028/S","BSS001VCBN","BAIGNES","16025",-0.237269676383853,45.3826150537357,68.92,1992,2024,11449,"2024-12-04"
"07092X0077/F","BSS001UBUC","BALZAC","16026",0.150419964113494,45.7153605867993,41.49,1995,2024,9997,"2024-12-04"
"06616X0068/PIEZO","BSS001RRSZ","BELLICOU","16083",0.136472654090634,45.9448886402145,77.98,1995,2024,10594,"2024-12-04"
"07101X0041/S","BSS001UDHT","CHAZELLE","16093",0.381108290732659,45.665925474104,125.13,1993,2024,10881,"2024-12-04"
"07095X0117/CAR","BSS001UCKA","CARRIÈRE","16101",0.0665934251063028,45.5508756205588,95.00,2000,2024,8486,"2024-12-04"
"06613X0036/F1","BSS001RRFZ","CONDAC","16104",0.227544840409141,46.0292607458681,83.00,2001,2024,8285,"2024-12-04"
"07322X0058/S","BSS001VBPD","CRITEUIL","16116",-0.193094535074508,45.5238698836311,39.00,2005,2024,6478,"2024-12-04"
"07097X0067/F","BSS001UCZQ","DIGNAC","16119",0.260004341751028,45.5433765316193,153.21,1993,2024,11100,"2024-12-04"
"07106X0518/F","BSS001UDRM","FEUILLADE2","16137",0.47311546222332,45.6096295516862,106.89,1998,2018,7169,"2024-12-04"
"07106X0517/PZ1","BSS001UDRL","FEUILLADE1","16137",0.473377833478647,45.6094539393257,105.84,1998,2024,9434,"2024-12-04"
"07333X0027/F","BSS001VCWM","JUILLAGU","16172",0.222927410377815,45.4915191044871,158.52,1993,2024,10822,"2024-12-04"
"06604X0179/F","BSS001RPUP","LONGRE","16190",-0.0125826007506201,46.0046672283704,81.13,1995,2024,10457,"2024-12-04"
"06844X0070/F","BSS001SLRM","LE COU DE LA VACHE","16228",-0.0730639348093622,45.8307947789519,87.00,2000,2024,5028,"2024-12-04"
"07094X0038/F","BSS001UCEF","MORNAC","16232",0.274824711863053,45.6729297148434,138.00,1991,2024,9964,"2024-12-04"
"07332X0530/F2","BSS001VCUQ","ROUFFIAC","16263",0.0906720004068747,45.5223277889928,143.87,1993,2024,11237,"2024-12-04"
"06865X0009/F","BSS001SNNL","LA ROCHEFOUCAULD","16281",0.395656990261889,45.7411431757789,107.00,1990,2024,11968,"2024-12-04"
"06613X0039/S","BSS001RRGC","RUFFEC","16292",0.183556714582796,46.0372498582358,96.51,1992,2024,11570,"2024-12-04"
"06854X0051/S","BSS001SMPL","AMANT","16296",0.280387916154947,45.8729172334937,97.89,1992,2024,11288,"2024-12-04"
"06608X0027/AC-3","BSS001RQQE","FRAIGNE","16317",-0.0416240885760108,45.9581080389312,99.43,1993,2024,10936,"2024-12-04"
"06853X0053/S","BSS001SMKV","MOUTON","16318",0.258939697413073,45.8949329652096,67.40,1992,2024,11394,"2024-12-04"
"07336X0002/F","BSS001VDFH","LAURENT","16328",0.106889511226907,45.361083172213,73.08,1992,2016,8400,"2024-12-04"
"06865X0020/S","BSS001SNNX","STPROJET","16344",0.365914561981904,45.7426045817568,94.36,1984,2024,14389,"2024-12-04"
"07091X0042/P","BSS001UBNJ","LUNESSE","16348",0.0498108610800039,45.6854031592405,44.03,1995,2024,10798,"2024-12-04"
"06617X0042/S","BSS001RRXM","SALLESVI","16361",0.195394270857268,45.9560229036206,102.16,1993,2024,11293,"2024-12-04"
"07097X0057/3","BSS001UCZG","TORSAC","16382",0.197225269638779,45.5687419527689,97.93,1992,2024,11646,"2024-12-04"
"06866X0018/F","BSS001SNRS","YVRAC","16425",0.447886665078624,45.7547235621829,145.00,2003,2024,7601,"2024-12-04"
"06601X0001/F","BSS001RNVV","La palud (aulnay - 17)","17024",-0.347578711018219,46.041253178417,55.00,2010,2024,4966,"2024-12-04"
"06834X0010/F","BSS001SKGP","CHAMP DE BONNET PIÉZO 1","17026",-0.406762033168534,45.8294443267534,19.00,2011,2024,4602,"2024-12-04"
"06834X0106/F","BSS001SKLN","PIÈCE DES GROSSES TERRES PIÉZO","17026",-0.443009885081206,45.8548405147653,28.00,2010,2024,5026,"2024-12-04"
"06842X0015/S","BSS001SLHN","BALLANS","17031",-0.202368150179415,45.8146703322673,75.33,1992,2024,11681,"2024-12-04"
"07077X0023/S","BSS001TZSM","BIRON","17047",-0.481540407336009,45.5702151448787,41.81,1993,2024,11402,"2024-12-04"
"07312X0034/S","BSS001VAJT","BOIS","17050",-0.599015361237406,45.5080101664444,47.12,1991,2024,11765,"2024-12-04"
"06335X0006/PZ","BSS001QEZZ","RE2","17051",-1.35956733554579,46.1664758181157,7.50,2007,2024,6039,"2024-12-04"
"06591X0009/S","BSS001RMFT","REORTE","17063",-0.712923488327223,46.0551958040531,25.10,1995,2024,10528,"2024-12-04"
"06813X0035/F","BSS001SHGS","TERDOUX","17093",-1.20465973189221,45.8612488159248,3.93,1998,2024,9037,"2024-12-04"
"07566X0026/S","BSS001WBTX","CLERAC","17110",-0.207340728396686,45.197377102561,64.58,1992,2024,11326,"2024-12-04"
"06828X0024/S","BSS001SJQR","LACLISSE","17112",-0.755265597552804,45.7228839961133,28.98,1992,2024,11557,"2024-12-04"
"07803X0505/S","BSS001WXPA","LACLOTTE","17113",-0.161448284222614,45.1238374530156,29.44,1995,2024,10517,"2024-12-04"
"06344X0040/S","BSS001QGLS","COURCON","17127",-0.798082713289556,46.2367709420836,25.34,1992,2024,11447,"2024-12-04"
"06833X0004/AEP","BSS001SKCW","STATION-DE-POMPAGE","17147",-0.500332684508947,45.8135267330384,55.00,2010,2024,4928,"2024-12-04"
"06347X0101/PZ","BSS001QHHN","FORGES2","17166",-0.885574,46.099894,20.00,2011,2024,4733,"2024-12-04"
"06347X0026/FORGE","BSS001QHEK","FORGES","17166",-0.885737,46.100162,14.00,1975,2012,13192,"2024-12-04"
"06331X0010/S","BSS001QEQG","BERNARD","17207",-1.43231617794642,46.2216120206988,4.16,1994,2024,11007,"2024-12-04"
"06334X0023/F","BSS001QEVT","MARSILLY","17222",-1.12994448330253,46.2230846736112,24.92,1998,2024,9617,"2024-12-04"
"07304X0007/S","BSS001UZQN","MORTAGNE","17248",-0.750879086509114,45.5253972176211,27.80,1993,2024,11495,"2024-12-04"
"BSS004ATSR/X","BSS004ATSR","NUAILLE","17267",-0.933896569466646,46.2245698955773,4.69,2020,2024,1596,"2024-12-04"
"07561X0006/S","BSS001WARY","POMMIERS","17282",-0.346280541328859,45.3361287813454,53.58,1995,2024,10428,"2024-12-04"
"06822X0013/S","BSS001SHNE","AGNANT","17308",-0.972404223623319,45.8806170581509,21.94,1992,2024,11573,"2024-12-04"
"06837X0017/F","BSS001SKWA","CESAIRE","17314",-0.502516829022571,45.7586457100365,32.66,1997,2024,9249,"2024-12-04"
"06827X0132/F","BSS001SJNW","CHÂTEAU D'EAU PIÉZO 2","17330",-0.901642249503707,45.7717426586266,43.00,2010,2024,4644,"2024-12-04"
"06344X0042/S","BSS001QGLU","STGEORGE","17338",-0.76050758338785,46.1760831233305,26.07,1993,2024,11292,"2024-12-04"
"06601X0002/F","BSS001RNVW","STATION DE POMPAGE","17358",-0.294592169810546,46.025397874266,79.00,2010,2024,4381,"2024-12-04"
"06605X0004/F3","BSS001RQEF","JUILLERS","17367",-0.354638353373542,45.9272523761314,65.88,1992,2024,11494,"2024-12-04"
"06576X0014/F","BSS001RKWV","OLERON","17385",-1.31057268133644,45.9323008916272,7.72,1993,2018,9138,"2024-12-04"
"06576X0029/F","BSS001RKXL","LES BONNES VIGNES PIÉZO","17385",-1.31222861186846,45.9327425822893,9.00,2011,2024,4731,"2024-12-04"
"06823X0100/PIEZO","BSS001SHVH","RADEGONDE","17389",-0.879104448299827,45.8479186734768,29.00,2006,2024,6498,"2024-12-04"
"06595X0016/S","BSS001RNBA","POUSSARD","17397",-0.706934194075938,45.8999545684655,24.83,1992,2024,11367,"2024-12-04"
"06831X0081/F","BSS001SKAC","LE BRAMERIT PIÉZO","17397",-0.671673518904862,45.8625034005985,24.00,2010,2024,5056,"2024-12-04"
"06594X0147/F","BSS001RMZT","LE MOULIN NEUF PIÉZO","17401",-0.413377226145899,46.0764791844374,38.00,2011,2024,4730,"2024-12-04"
"06813X0040/P","BSS001SHGX","BRIS","17411",-1.23040030796513,45.8289136592206,15.94,1998,2021,8340,"2024-12-04"
"BSS004ATSQ/X","BSS004ATSQ","ST-XANDRE","17414",-1.06889006676317,46.2140018659642,4.97,2020,2024,1604,"2024-12-04"
"06835X0051/F","BSS001SKPA","VACHERONS","17415",-0.666943268702788,45.7572459330156,27.00,2010,2024,5058,"2024-12-04"
"07074X0014/S","BSS001TZCL","SALIGNAC","17418",-0.439482755277531,45.6692100083782,9.47,1992,2024,11792,"2024-12-04"
"06345X0027/F2","BSS001QGTB","SALLES","17420",-1.059728459349,46.0898632297281,4.18,1993,2024,11392,"2024-12-04"
"06601X0012/S","BSS001RNWG","POIMIER","17471",-0.344149749018535,46.0688813948038,62.56,1992,2024,11515,"2024-12-04"
"06357X0062/S","BSS001QJUZ","VILLENOU","17474",-0.474064882685576,46.0876690008232,66.53,1992,2024,11330,"2024-12-04"
"06607X0024/F","BSS001RQMM","VILLIERS","17477",-0.153932962650289,45.981424583742,102.81,1993,2024,11541,"2024-12-04"
"04926X0001/FAEP","BSS001HURZ","LES CHATELAIS - AEP ALLOGNY - 18","18004",2.32631809035606,47.2451344122135,233.05,1995,2024,10370,"2024-12-04"
"04623X0053/F","BSS001FSFP","LES CHABOTS (LES BRUYERES) AUBIGNY-SUR-NERE - 18","18015",2.40487492413152,47.4610286767964,207.83,1993,2024,10991,"2024-12-04"
"04624X0002/FAEP1","BSS001FSGJ","AEP N.1 -LES HUGUENOTS ( CHATEAU D'EAU) AUBIGNY-SUR-NERE - 18","18015",2.42703037128782,47.4794858404535,195.87,1995,2016,7568,"2024-12-04"
"05473X0036/P","BSS001LSTV","LOUMAS BLET - 18","18031",2.71522210671817,46.9070347616797,181.38,1995,2024,10470,"2024-12-04"
"05184X0027/P","BSS001KFQN","TONNEVIS CERBOIS - 18","18044",2.09232456754048,47.1189135029418,135.09,1995,2024,10346,"2024-12-04"
"04628X0003/FAEP","BSS001FSVL","LE STADE LA CHAPELLE- D'ANGILLON - 18","18047",2.43342724802642,47.3595634986502,204.12,1993,2024,10609,"2024-12-04"
"05726X0003/F","BSS001MVVG","CHAMP DE L'ETANG CHATELET - 18","18059",2.25771173169803,46.6405179516121,221.17,1995,2024,10073,"2024-12-04"
"05458X0002/F2AEP","BSS001LQZM","HOPITAL PSYCHIATRIQUE  FORAGE  N 2 CHEZAL BENOIT - 18","18065",2.11181437921294,46.8256680968108,177.33,1995,2024,10344,"2024-12-04"
"04316X0061/F","BSS001DXSU","CLEMONT - STATION A E P CLEMONT - 18","18067",2.304769662077,47.5656336790377,138.50,1995,2024,9795,"2024-12-04"
"04631X0060/PZ","BSS001FTAD","CONCRESSAULT LA CROIX BAZIN PIEZO 18","18070",2.5717209580617,47.4898841453401,196.00,2016,2024,3103,"2024-12-04"
"05205X0001/PAEP","BSS001KKEW","BOURG   ANCIEN AEP  PARCELLE C-261 CROSSES - 18","18081",2.58097891420882,47.0106250271622,148.12,2000,2024,8470,"2024-12-04"
"05202X0099/P","BSS001KJRF","DOMAINE NEUF ETRECHY - 18","18090",2.65065774034555,47.1598065232634,184.42,1995,2024,10275,"2024-12-04"
"04915X0009/F1AEP1","BSS001HTMA","LES SCEPS  N1 GENOUILLY - 18","18100",1.87813550626119,47.2007787537125,115.66,1995,2024,9752,"2024-12-04"
"04931X0001/FAEP","BSS001HUXX","HENRICHEMONT - ANCIEN AEP","18109",2.5276875579116,47.3029909152519,291.21,2012,2024,4384,"2024-12-04"
"05463X0029/P","BSS001LRLJ","MABRE LEVET - 18","18126",2.42163214452112,46.9314688247262,177.31,1993,2024,10697,"2024-12-04"
"05953X0012/PZ","BSS001NWDT","LOYE - LE SINQUIN","18130",2.3784723568288,46.6143310411364,224.93,2013,2024,4191,"2024-12-04"
"04938X0006/F","BSS001HVNG","LES ESTIVAUX LUGNY-CHAMPAGNE - 18","18132",2.79194734497589,47.1689344472561,175.65,1993,2024,9971,"2024-12-04"
"05725X0037/F","BSS001MVVD","MAISONNAIS LES VIGNES","18135",2.19939532030669,46.6489859956516,240.64,2010,2018,2578,"2024-12-04"
"04625X0073/F","BSS001FSPA","LE HAUT BOULAY NANCAY - 18","18159",2.15788507916269,47.3740527052418,140.75,1995,2024,10131,"2024-12-04"
"05208X0011/P","BSS001KKSW","LE CHAMP DE LA TRUIE NERONDES - 18","18160",2.79729521748819,47.0148819657557,186.48,1993,2024,11277,"2024-12-04"
"05472X0029/P","BSS001LSPL","ROCHEFORT OSMERY - 18","18173",2.65148835790576,46.9420727495257,189.27,1993,2024,11356,"2024-12-04"
"05464X0045/P","BSS001LRQW","BEAUREPAIRE PLAIMPIED-GIVAUDINS - 18","18180",2.44115384817094,46.9744049332616,168.17,1988,2024,11146,"2024-12-04"
"05195X0029/P","BSS001KHLM","LE BOUCHET PLOU - 18","18181",2.17246147910737,47.0214821923589,148.85,1993,2024,11070,"2024-12-04"
"05461X0001/PCAEP","BSS001LRAM","LE GRAND MALLERAY PRIMELLES - 18","18188",2.217845695278,46.9260781311214,166.30,1988,2024,10754,"2024-12-04"
"04936X0010/F","BSS001HVJV","BUSSEDE RIANS - 18","18194",2.64494504037173,47.1953686868942,193.23,1995,2024,9735,"2024-12-04"
"05454X0062/FAEP","BSS001LQRM","HARPE - PROPRIETE DE MR POMMIER ST AMBROIX - 18","18198",2.12959070499354,46.9187188889091,131.16,1995,2024,8623,"2024-12-04"
"05465X0001/PZ","BSS001LRTH","PETIT BREUIL SAINT-BAUDEL - 18","18199",2.23428592764455,46.8473036923856,174.93,1993,2024,10900,"2024-12-04"
